,RUL-predicted,TRUE-RUL
10232,122.45,85
10233,130.0225,84
10234,136.1275,83
10235,128.695,82
10236,116.5475,81
10237,120.2725,80
10238,126.8425,79
10239,125.6175,78
10240,120.55,77
10241,115.185,76
10242,121.98,75
10243,131.695,74
10244,107.115,73
10245,119.23,72
10246,111.8225,71
10247,113.1075,70
10248,114.33,69
10249,107.715,68
10250,114.065,67
10251,110.515,66
10252,111.325,65
10253,111.7225,64
10254,88.72,63
10255,206.3125,222
10256,204.1675,221
10257,197.46,220
10258,187.85,219
10259,196.5975,218
10260,182.5175,217
10261,206.045,216
10262,198.46,215
10263,191.2225,214
10264,187.495,213
10265,187.85,212
10266,192.05,211
10267,190.33,210
10268,189.29,209
10269,198.1475,208
10270,198.385,207
10271,190.37,206
10272,182.8075,205
10273,200.83,204
10274,174.5475,203
10275,172.305,202
10276,196.62,201
10277,189.085,200
10278,180.4675,199
10279,174.215,198
10280,182.095,197
10281,194.8175,196
10282,170.5525,195
10283,186.5025,194
10284,171.5175,193
10285,167.335,192
10286,174.735,191
10287,174.3925,190
10288,172.81,189
10289,175.9275,188
10290,164.455,187
10291,179.3025,186
10292,167.4575,185
10293,149.5975,184
10294,167.8775,183
10295,156.5125,182
10296,153.9225,181
10297,170.4325,180
10298,152.595,179
10299,151.41,178
10300,146.0175,177
10301,156.5975,176
10302,139.45,175
10303,143.5325,174
10304,148.3025,173
10305,145.12,172
10306,154.67,171
10307,139.96,170
10308,158.6625,169
10309,156.4025,168
10310,152.4275,167
10311,132.5875,166
10312,133.205,165
10313,141.6075,164
10314,135.5775,163
10315,132.8725,162
10316,142.0825,161
10317,130.22,160
10318,140.5325,159
10319,140.4575,158
10320,129.605,157
10321,126.635,156
10322,161.5525,155
10323,144.95,154
10324,119.0,153
10325,131.3375,152
10326,122.4625,151
10327,122.8675,150
10328,127.8425,149
10329,133.195,148
10330,100.4475,147
10331,96.2225,146
10332,136.4825,145
10333,125.7025,144
10334,131.9075,143
10335,99.01,142
10336,113.5575,141
10337,120.32,140
10338,116.1225,139
10339,112.405,138
10340,100.2475,137
10341,117.4225,136
10342,135.705,135
10343,121.6625,134
10344,105.7025,133
10345,129.4175,132
10346,113.235,131
10347,119.8075,130
10348,117.0175,129
10349,96.525,128
10350,117.8975,127
10351,92.845,126
10352,106.555,125
10353,94.9175,124
10354,107.305,123
10355,90.1525,122
10356,122.7425,121
10357,104.915,120
10358,114.3025,119
10359,74.3675,118
10360,96.31,117
10361,99.005,116
10362,95.555,115
10363,105.5325,114
10364,100.2925,113
10365,86.7125,112
10366,94.5225,111
10367,91.58,110
10368,85.7575,109
10369,105.8275,108
10370,100.15,107
10371,80.6225,106
10372,94.1925,105
10373,100.005,104
10374,91.965,103
10375,80.3625,102
10376,103.9625,101
10377,95.6325,100
10378,95.96,99
10379,88.79,98
10380,90.725,97
10381,91.29,96
10382,107.7775,95
10383,81.8225,94
10384,86.9825,93
10385,93.5075,92
10386,69.4775,91
10387,77.46,90
10388,193.6175,220
10389,194.115,219
10390,194.78,218
10391,185.59,217
10392,220.0225,216
10393,200.82,215
10394,194.955,214
10395,203.1875,213
10396,187.1525,212
10397,200.44,211
10398,191.8775,210
10399,193.2325,209
10400,199.1425,208
10401,203.73,207
10402,190.62,206
10403,196.5675,205
10404,186.94,204
10405,204.2025,203
10406,199.555,202
10407,184.82,201
10408,185.18,200
10409,184.0325,199
10410,181.77,198
10411,196.475,197
10412,187.0825,196
10413,154.475,195
10414,155.635,194
10415,180.9825,193
10416,173.5925,192
10417,173.1975,191
10418,172.65,190
10419,186.8175,189
10420,190.5825,188
10421,156.8175,187
10422,164.195,186
10423,165.475,185
10424,159.815,184
10425,165.0375,183
10426,169.07,182
10427,151.2075,181
10428,186.925,180
10429,157.8125,179
10430,159.685,178
10431,163.8625,177
10432,155.6675,176
10433,151.0925,175
10434,155.1525,174
10435,162.6875,173
10436,142.2,172
10437,155.8275,171
10438,154.69,170
10439,157.0325,169
10440,152.835,168
10441,157.185,167
10442,158.715,166
10443,147.105,165
10444,156.4225,164
10445,149.1675,163
10446,137.7925,162
10447,153.765,161
10448,134.62,160
10449,141.015,159
10450,145.7275,158
10451,134.155,157
10452,140.6875,156
10453,135.425,155
10454,146.57,154
10455,140.5025,153
10456,151.165,152
10457,133.3075,151
10458,124.59,150
10459,140.4575,149
10460,125.8125,148
10461,115.665,147
10462,132.735,146
10463,137.57,145
10464,112.1125,144
10465,153.74,143
10466,124.905,142
10467,123.6325,141
10468,116.22,140
10469,110.7925,139
10470,124.34,138
10471,114.5775,137
10472,122.6525,136
10473,119.6475,135
10474,131.9475,134
10475,129.2475,133
10476,109.7475,132
10477,111.3475,131
10478,135.8725,130
10479,123.3775,129
10480,118.495,128
10481,106.9225,127
10482,101.66,126
10483,117.06,125
10484,99.07,124
10485,110.3025,123
10486,118.2175,122
10487,105.745,121
10488,105.6625,120
10489,104.035,119
10490,112.3925,118
10491,87.3525,117
10492,101.98,116
10493,104.8,115
10494,114.55,114
10495,125.135,113
10496,95.0675,112
10497,104.45,111
10498,103.065,110
10499,100.1925,109
10500,87.9975,108
10501,103.985,107
10502,99.775,106
10503,103.2925,105
10504,100.525,104
10505,93.3925,103
10506,103.4175,102
10507,96.36,101
10508,103.2325,100
10509,107.5425,99
10510,80.69,98
10511,88.0225,97
10512,89.87,96
10513,91.71,95
10514,92.385,94
10515,89.7825,93
10516,101.6175,92
10517,98.375,91
10518,79.1225,90
10519,78.86,89
10520,94.1475,88
10521,100.93,87
10522,91.91,86
10523,90.9475,85
10524,74.725,84
10525,91.095,83
10526,92.5725,82
10527,73.2625,81
10528,77.04,80
10529,87.69,79
10530,102.19,78
10531,92.875,77
10532,95.46,76
10533,90.8675,75
10534,84.13,74
10535,67.63,73
10536,67.19,72
10537,90.6425,71
10538,67.6,70
10539,80.16,69
10540,60.345,68
10541,73.2325,67
10542,86.3225,66
10543,77.45,65
10544,69.1625,64
10545,73.0775,63
10546,77.8125,62
10547,84.16,61
10548,63.3775,60
10549,86.52,59
10550,66.2525,58
10551,69.5975,57
10552,65.255,56
10553,65.6425,55
10554,72.655,54
10555,62.7275,53
10556,51.9825,52
10557,52.5975,51
10558,57.855,50
10559,55.48,49
10560,55.0225,48
10561,60.805,47
10562,53.7525,46
10563,64.4175,45
10564,66.6025,44
10565,65.815,43
10566,59.075,42
10567,52.645,41
10568,42.35,40
10569,59.0725,39
10570,32.5,38
10571,29.7925,37
10572,37.005,36
10573,61.4325,35
10574,50.3275,34
10575,42.7475,33
10576,41.905,32
10577,34.76,31
10578,37.8575,30
10579,31.9375,29
10580,31.8525,28
10581,33.2675,27
10582,25.74,26
10583,26.875,25
10584,28.6125,24
10585,39.6075,23
10586,25.995,22
10587,25.1075,21
10588,22.5025,20
10589,21.3375,19
10590,18.065,18
10591,34.6625,17
10592,17.74,16
10593,21.105,15
10594,22.035,14
10595,11.9375,13
10596,11.36,12
10597,14.055,11
10598,6.3875,10
10599,3.595,9
10600,7.305,8
10601,197.965,170
10602,202.385,169
10603,202.535,168
10604,193.975,167
10605,188.66,166
10606,198.0125,165
10607,203.975,164
10608,208.2225,163
10609,201.775,162
10610,193.99,161
10611,191.7625,160
10612,198.4325,159
10613,192.6125,158
10614,192.645,157
10615,191.6425,156
10616,199.5225,155
10617,201.48,154
10618,193.4825,153
10619,185.2475,152
10620,176.1075,151
10621,178.4925,150
10622,174.69,149
10623,178.0275,148
10624,193.2575,147
10625,182.0775,146
10626,183.6875,145
10627,189.135,144
10628,164.925,143
10629,164.4725,142
10630,174.7725,141
10631,188.53,140
10632,172.96,139
10633,159.78,138
10634,166.095,137
10635,157.655,136
10636,167.365,135
10637,162.9775,134
10638,160.8075,133
10639,174.7025,132
10640,174.945,131
10641,167.65,130
10642,156.2975,129
10643,163.5075,128
10644,160.6475,127
10645,160.3275,126
10646,157.195,125
10647,152.1,124
10648,145.9,123
10649,161.145,122
10650,140.755,121
10651,160.6225,120
10652,153.7175,119
10653,144.185,118
10654,143.435,117
10655,172.3875,116
10656,181.1875,115
10657,156.335,114
10658,153.23,113
10659,164.4825,112
10660,147.4325,111
10661,138.0175,110
10662,146.3875,109
10663,147.6925,108
10664,147.5625,107
10665,143.7025,106
10666,136.3175,105
10667,131.8425,104
10668,139.1425,103
10669,128.7575,102
10670,140.065,101
10671,131.085,100
10672,136.59,99
10673,140.69,98
10674,139.58,97
10675,148.1025,96
10676,136.2675,95
10677,119.285,94
10678,107.0275,93
10679,111.68,92
10680,140.55,91
10681,104.895,90
10682,119.4825,89
10683,116.97,88
10684,127.7,87
10685,125.985,86
10686,120.5475,85
10687,148.915,84
10688,115.4675,83
10689,129.895,82
10690,123.64,81
10691,95.4025,80
10692,114.45,79
10693,112.4325,78
10694,116.3475,77
10695,124.29,76
10696,124.215,75
10697,111.645,74
10698,97.9125,73
10699,112.9075,72
10700,95.48,71
10701,93.31,70
10702,104.93,69
10703,99.3225,68
10704,90.415,67
10705,95.8125,66
10706,112.96,65
10707,115.4625,64
10708,88.145,63
10709,110.885,62
10710,88.5,61
10711,101.48,60
10712,98.0275,59
10713,90.35,58
10714,87.93,57
10715,85.2625,56
10716,95.0075,55
10717,90.155,54
10718,97.3725,53
10719,88.98,52
10720,99.44,51
10721,103.9875,50
10722,97.825,49
10723,69.69,48
10724,102.01,47
10725,84.015,46
10726,91.3575,45
10727,81.245,44
10728,100.6225,43
10729,90.4075,42
10730,70.055,41
10731,75.8225,40
10732,88.925,39
10733,75.6,38
10734,85.16,37
10735,74.8275,36
10736,68.0325,35
10737,62.655,34
10738,56.68,33
10739,56.635,32
10740,49.3525,31
10741,50.6575,30
10742,56.725,29
10743,53.4625,28
10744,75.5575,27
10745,46.2225,26
10746,42.545,25
10747,56.8125,24
10748,37.9175,23
10749,40.9075,22
10750,33.885,21
10751,32.2975,20
10752,29.4425,19
10753,33.9625,18
10754,34.305,17
10755,35.4975,16
10756,22.46,15
10757,21.555,14
10758,20.94,13
10759,19.135,12
10760,12.345,11
10761,16.74,10
10762,7.81,9
10763,187.66,209
10764,224.3975,208
10765,212.0125,207
10766,192.65,206
10767,203.07,205
10768,198.905,204
10769,210.375,203
10770,206.065,202
10771,217.0925,201
10772,217.0575,200
10773,207.025,199
10774,196.0025,198
10775,186.1125,197
10776,183.115,196
10777,209.92,195
10778,190.71,194
10779,194.83,193
10780,186.6325,192
10781,200.495,191
10782,170.8675,190
10783,190.98,189
10784,190.1425,188
10785,189.5625,187
10786,210.9625,186
10787,184.8775,185
10788,173.2725,184
10789,205.6525,183
10790,175.63,182
10791,187.805,181
10792,191.5675,180
10793,172.735,179
10794,165.7775,178
10795,169.235,177
10796,203.8075,176
10797,205.22,175
10798,162.66,174
10799,174.93,173
10800,164.7775,172
10801,176.86,171
10802,205.555,170
10803,166.115,169
10804,183.1225,168
10805,165.6975,167
10806,146.5075,166
10807,176.6825,165
10808,175.1475,164
10809,160.64,163
10810,142.6925,162
10811,172.945,161
10812,156.0425,160
10813,154.8775,159
10814,179.8375,158
10815,150.04,157
10816,137.6375,156
10817,173.0925,155
10818,151.105,154
10819,167.7525,153
10820,154.445,152
10821,143.335,151
10822,160.8275,150
10823,165.8725,149
10824,151.31,148
10825,173.07,147
10826,144.4675,146
10827,135.5075,145
10828,135.46,144
10829,132.36,143
10830,155.74,142
10831,130.515,141
10832,136.125,140
10833,159.1725,139
10834,131.675,138
10835,121.5975,137
10836,210.9225,229
10837,228.6125,228
10838,207.3925,227
10839,193.065,226
10840,208.78,225
10841,197.1175,224
10842,199.3025,223
10843,191.3475,222
10844,198.77,221
10845,194.665,220
10846,197.975,219
10847,192.3775,218
10848,205.57,217
10849,186.89,216
10850,177.87,215
10851,185.92,214
10852,191.725,213
10853,182.5725,212
10854,183.1275,211
10855,177.66,210
10856,194.2675,209
10857,192.02,208
10858,189.0775,207
10859,185.3175,206
10860,179.7925,205
10861,172.23,204
10862,177.77,203
10863,164.615,202
10864,177.89,201
10865,184.085,200
10866,176.0275,199
10867,175.38,198
10868,168.3825,197
10869,175.85,196
10870,172.9825,195
10871,166.96,194
10872,164.7125,193
10873,171.8975,192
10874,153.14,191
10875,158.8175,190
10876,156.2775,189
10877,170.4925,188
10878,158.8325,187
10879,162.8225,186
10880,152.1975,185
10881,144.4825,184
10882,164.365,183
10883,158.555,182
10884,150.9925,181
10885,143.54,180
10886,153.2075,179
10887,147.8875,178
10888,166.725,177
10889,148.5525,176
10890,171.1825,175
10891,135.6375,174
10892,135.2925,173
10893,142.4375,172
10894,141.1475,171
10895,131.9175,170
10896,134.6725,169
10897,153.705,168
10898,136.03,167
10899,145.32,166
10900,134.8525,165
10901,123.56,164
10902,147.71,163
10903,128.3225,162
10904,125.4575,161
10905,125.8625,160
10906,143.4125,159
10907,123.025,158
10908,130.455,157
10909,153.0175,156
10910,151.4425,155
10911,130.7925,154
10912,157.3225,153
10913,122.05,152
10914,118.575,151
10915,117.83,150
10916,107.4575,149
10917,123.1775,148
10918,125.3825,147
10919,130.1025,146
10920,130.0,145
10921,109.695,144
10922,124.41,143
10923,145.075,142
10924,103.8475,141
10925,114.6475,140
10926,111.0625,139
10927,124.2125,138
10928,114.8225,137
10929,102.345,136
10930,130.4825,135
10931,103.4625,134
10932,109.595,133
10933,106.515,132
10934,128.535,131
10935,89.0375,130
10936,107.7175,129
10937,113.1875,128
10938,98.235,127
10939,127.8,126
10940,109.0225,125
10941,94.2125,124
10942,95.4525,123
10943,101.77,122
10944,77.155,121
10945,101.4975,120
10946,100.7225,119
10947,98.8,118
10948,99.915,117
10949,107.715,116
10950,99.0375,115
10951,90.3325,114
10952,123.47,113
10953,92.9775,112
10954,106.94,111
10955,82.8825,110
10956,95.96,109
10957,92.345,108
10958,110.9225,107
10959,101.1625,106
10960,93.7675,105
10961,86.8775,104
10962,89.97,103
10963,98.5825,102
10964,82.225,101
10965,77.135,100
10966,98.65,99
10967,80.975,98
10968,86.935,97
10969,90.63,96
10970,87.26,95
10971,91.1775,94
10972,76.215,93
10973,101.8275,92
10974,91.8675,91
10975,82.6525,90
10976,89.275,89
10977,85.735,88
10978,75.08,87
10979,72.255,86
10980,84.6275,85
10981,98.0725,84
10982,83.9725,83
10983,67.12,82
10984,65.33,81
10985,86.945,80
10986,90.6475,79
10987,72.9775,78
10988,71.21,77
10989,67.545,76
10990,74.2075,75
10991,101.8275,74
10992,82.83,73
10993,71.91,72
10994,68.475,71
10995,61.1475,70
10996,71.8125,69
10997,63.2275,68
10998,62.545,67
10999,69.095,66
11000,83.2575,65
11001,57.9925,64
11002,60.2775,63
11003,72.7725,62
11004,59.575,61
11005,74.7725,60
11006,59.885,59
11007,48.725,58
11008,188.375,151
11009,182.3325,150
11010,193.38,149
11011,191.6475,148
11012,191.6275,147
11013,191.1725,146
11014,183.2175,145
11015,191.8725,144
11016,181.5725,143
11017,182.4625,142
11018,188.18,141
11019,190.7575,140
11020,181.25,139
11021,176.6825,138
11022,184.4675,137
11023,175.035,136
11024,180.845,135
11025,176.9925,134
11026,182.1075,133
11027,176.3175,132
11028,165.04,131
11029,183.5575,130
11030,168.2975,129
11031,175.17,128
11032,165.275,127
11033,176.8625,126
11034,174.6825,125
11035,165.6275,124
11036,184.29,123
11037,171.895,122
11038,168.8075,121
11039,161.815,120
11040,164.5875,119
11041,169.105,118
11042,206.6175,198
11043,204.56,197
11044,198.57,196
11045,201.25,195
11046,192.7175,194
11047,184.8075,193
11048,185.2125,192
11049,192.4525,191
11050,191.605,190
11051,205.155,189
11052,184.8575,188
11053,188.885,187
11054,190.7025,186
11055,178.8975,185
11056,179.2425,184
11057,185.925,183
11058,193.2425,182
11059,176.395,181
11060,177.6,180
11061,179.7125,179
11062,169.63,178
11063,189.185,177
11064,182.01,176
11065,188.1575,175
11066,192.9,174
11067,184.63,173
11068,175.8975,172
11069,188.305,171
11070,164.1625,170
11071,202.8375,169
11072,156.14,168
11073,190.1375,167
11074,201.47,166
11075,206.2325,165
11076,166.125,164
11077,157.1125,163
11078,166.365,162
11079,190.6825,161
11080,204.14,160
11081,164.5575,159
11082,159.9425,158
11083,152.825,157
11084,153.4625,156
11085,170.005,155
11086,165.855,154
11087,170.175,153
11088,155.87,152
11089,141.9475,151
11090,153.0925,150
11091,148.045,149
11092,169.055,148
11093,152.355,147
11094,137.7375,146
11095,147.4925,145
11096,154.5,144
11097,146.815,143
11098,149.0075,142
11099,131.3575,141
11100,128.735,140
11101,149.13,139
11102,138.055,138
11103,129.9425,137
11104,139.0025,136
11105,146.775,135
11106,133.1025,134
11107,133.3275,133
11108,137.08,132
11109,144.1675,131
11110,111.0525,130
11111,130.8025,129
11112,140.335,128
11113,113.17,127
11114,115.845,126
11115,111.7475,125
11116,126.0875,124
11117,123.745,123
11118,110.2675,122
11119,103.6575,121
11120,110.3375,120
11121,115.455,119
11122,94.355,118
11123,124.1875,117
11124,124.69,116
11125,124.035,115
11126,115.5075,114
11127,110.4025,113
11128,91.3875,112
11129,101.3875,111
11130,96.47,110
11131,111.0325,109
11132,120.405,108
11133,91.53,107
11134,117.8875,106
11135,102.2675,105
11136,110.495,104
11137,101.14,103
11138,106.2525,102
11139,136.075,101
11140,96.4875,100
11141,107.34,99
11142,101.94,98
11143,109.695,97
11144,115.1525,96
11145,82.655,95
11146,78.015,94
11147,92.5525,93
11148,97.2825,92
11149,118.12,91
11150,112.5075,90
11151,78.255,89
11152,218.6125,171
11153,204.6,170
11154,206.1325,169
11155,220.185,168
11156,215.2775,167
11157,221.71,166
11158,202.67,165
11159,204.9125,164
11160,206.225,163
11161,202.21,162
11162,197.555,161
11163,210.97,160
11164,213.9125,159
11165,200.8,158
11166,204.3825,157
11167,196.7325,156
11168,205.6625,155
11169,183.575,154
11170,216.2225,153
11171,199.3925,152
11172,192.8825,151
11173,209.8225,150
11174,201.74,149
11175,189.595,148
11176,179.9275,147
11177,192.53,146
11178,173.9125,145
11179,182.925,144
11180,186.47,143
11181,184.2575,142
11182,169.9625,141
11183,178.92,140
11184,200.165,139
11185,169.9325,138
11186,187.4325,137
11187,188.7375,136
11188,190.2725,135
11189,199.6825,134
11190,168.04,133
11191,182.4325,132
11192,160.61,131
11193,183.85,130
11194,184.0,129
11195,166.0225,128
11196,156.08,127
11197,159.385,126
11198,156.5925,125
11199,161.2075,124
11200,179.84,123
11201,173.385,122
11202,162.8575,121
11203,169.5525,120
11204,158.1775,119
11205,156.11,118
11206,167.09,117
11207,157.85,116
11208,192.845,182
11209,186.08,181
11210,183.63,180
11211,193.7275,179
11212,197.65,178
11213,189.6525,177
11214,181.43,176
11215,191.495,175
11216,182.9225,174
11217,188.345,173
11218,186.63,172
11219,189.91,171
11220,178.615,170
11221,180.1925,169
11222,188.005,168
11223,176.9,167
11224,188.0225,166
11225,179.115,165
11226,178.4125,164
11227,179.1475,163
11228,182.27,162
11229,175.1975,161
11230,169.915,160
11231,179.9825,159
11232,188.8575,158
11233,167.43,157
11234,170.595,156
11235,164.8075,155
11236,163.7325,154
11237,179.88,153
11238,168.4175,152
11239,170.5375,151
11240,164.36,150
11241,178.3725,149
11242,170.275,148
11243,153.97,147
11244,164.8075,146
11245,154.125,145
11246,155.6,144
11247,142.3625,143
11248,153.455,142
11249,147.9225,141
11250,160.225,140
11251,154.67,139
11252,163.34,138
11253,157.8225,137
11254,137.875,136
11255,138.9075,135
11256,150.05,134
11257,138.485,133
11258,149.935,132
11259,144.715,131
11260,132.8225,130
11261,144.9125,129
11262,138.6425,128
11263,139.515,127
11264,148.03,126
11265,138.7475,125
11266,123.59,124
11267,141.065,123
11268,131.17,122
11269,126.505,121
11270,131.3675,120
11271,121.4425,119
11272,135.0725,118
11273,129.3375,117
11274,115.2175,116
11275,141.885,115
11276,190.2175,312
11277,198.86,311
11278,185.05,310
11279,190.0525,309
11280,208.1325,308
11281,195.9275,307
11282,194.365,306
11283,186.9325,305
11284,189.6425,304
11285,187.625,303
11286,183.275,302
11287,178.2525,301
11288,179.335,300
11289,197.13,299
11290,180.1125,298
11291,180.1025,297
11292,181.33,296
11293,189.0275,295
11294,188.84,294
11295,184.35,293
11296,191.2625,292
11297,181.475,291
11298,179.2975,290
11299,183.6775,289
11300,170.9675,288
11301,174.915,287
11302,172.4925,286
11303,172.065,285
11304,175.195,284
11305,173.4975,283
11306,164.845,282
11307,165.82,281
11308,170.245,280
11309,180.555,279
11310,154.525,278
11311,168.1475,277
11312,164.0625,276
11313,168.78,275
11314,162.4325,274
11315,171.8075,273
11316,166.5525,272
11317,157.7775,271
11318,162.2275,270
11319,165.3075,269
11320,178.3325,268
11321,162.4075,267
11322,167.195,266
11323,159.5,265
11324,151.255,264
11325,148.085,263
11326,151.2225,262
11327,163.4275,261
11328,147.585,260
11329,141.895,259
11330,151.365,258
11331,155.1025,257
11332,157.5725,256
11333,156.1275,255
11334,160.4675,254
11335,145.975,253
11336,142.545,252
11337,147.975,251
11338,131.945,250
11339,134.05,249
11340,141.895,248
11341,140.3825,247
11342,126.8075,246
11343,131.1125,245
11344,125.8925,244
11345,131.4975,243
11346,132.3825,242
11347,140.3075,241
11348,136.2325,240
11349,132.77,239
11350,141.2525,238
11351,122.585,237
11352,130.08,236
11353,166.8675,235
11354,126.02,234
11355,120.36,233
11356,121.1825,232
11357,117.7725,231
11358,125.43,230
11359,110.47,229
11360,135.095,228
11361,134.39,227
11362,121.495,226
11363,116.84,225
11364,117.2775,224
11365,148.765,223
11366,112.135,222
11367,119.2625,221
11368,110.6725,220
11369,112.7075,219
11370,113.87,218
11371,103.77,217
11372,114.505,216
11373,117.215,215
11374,105.2725,214
11375,107.215,213
11376,105.76,212
11377,112.655,211
11378,115.47,210
11379,102.425,209
11380,113.6075,208
11381,103.6475,207
11382,106.1975,206
11383,113.22,205
11384,101.3,204
11385,100.1525,203
11386,102.4475,202
11387,102.585,201
11388,93.3625,200
11389,112.915,199
11390,104.8875,198
11391,95.7325,197
11392,121.7725,196
11393,92.1325,195
11394,96.75,194
11395,89.39,193
11396,94.7575,192
11397,97.345,191
11398,93.7675,190
11399,89.79,189
11400,83.7175,188
11401,98.4475,187
11402,101.3425,186
11403,94.83,185
11404,87.5675,184
11405,102.75,183
11406,96.525,182
11407,81.5275,181
11408,91.69,180
11409,92.0175,179
11410,92.08,178
11411,95.26,177
11412,97.59,176
11413,89.9525,175
11414,92.4825,174
11415,90.475,173
11416,83.31,172
11417,97.4675,171
11418,94.315,170
11419,94.9125,169
11420,93.63,168
11421,96.6425,167
11422,91.945,166
11423,94.9125,165
11424,93.925,164
11425,85.0425,163
11426,77.26,162
11427,101.14,161
11428,111.99,160
11429,101.215,159
11430,106.065,158
11431,98.7025,157
11432,112.6975,156
11433,77.49,155
11434,79.065,154
11435,91.305,153
11436,109.2275,152
11437,95.8675,151
11438,103.5025,150
11439,92.9025,149
11440,80.3575,148
11441,95.39,147
11442,81.225,146
11443,88.5475,145
11444,74.5525,144
11445,116.4475,143
11446,105.9125,142
11447,93.5925,141
11448,84.0975,140
11449,85.635,139
11450,86.845,138
11451,102.295,137
11452,105.975,136
11453,177.0325,173
11454,189.8675,172
11455,195.4525,171
11456,201.6375,170
11457,196.21,169
11458,196.265,168
11459,186.1925,167
11460,197.0275,166
11461,209.6175,165
11462,187.6275,164
11463,198.3875,163
11464,202.5075,162
11465,187.33,161
11466,206.9525,160
11467,186.0875,159
11468,192.53,158
11469,184.295,157
11470,188.1325,156
11471,174.0775,155
11472,192.7975,154
11473,172.035,153
11474,181.14,152
11475,191.3375,151
11476,198.3425,150
11477,180.465,149
11478,180.9475,148
11479,183.7225,147
11480,181.0175,146
11481,199.8025,145
11482,161.06,144
11483,159.01,143
11484,189.82,142
11485,166.9775,141
11486,178.25,140
11487,168.46,139
11488,178.025,138
11489,200.1175,137
11490,159.775,136
11491,154.56,135
11492,171.37,134
11493,164.1175,133
11494,160.835,132
11495,155.2075,131
11496,157.675,130
11497,180.4625,129
11498,158.0275,128
11499,156.2975,127
11500,158.4375,126
11501,153.005,125
11502,155.335,124
11503,151.6875,123
11504,171.35,122
11505,153.12,121
11506,149.075,120
11507,145.3975,119
11508,147.075,118
11509,141.2625,117
11510,149.3075,116
11511,165.485,115
11512,143.2075,114
11513,134.57,113
11514,151.4125,112
11515,132.155,111
11516,126.795,110
11517,137.955,109
11518,125.905,108
11519,136.0825,107
11520,147.7525,106
11521,146.805,105
11522,135.58,104
11523,121.55,103
11524,122.515,102
11525,120.6825,101
11526,125.135,100
11527,124.86,99
11528,117.9475,98
11529,120.2225,97
11530,122.3625,96
11531,110.08,95
11532,110.3675,94
11533,122.1525,93
11534,105.8875,92
11535,127.7475,91
11536,105.835,90
11537,119.1125,89
11538,104.11,88
11539,97.0525,87
11540,128.9425,86
11541,125.3275,85
11542,121.435,84
11543,101.5725,83
11544,104.79,82
11545,132.15,81
11546,100.4275,80
11547,97.6575,79
11548,119.7075,78
11549,108.9225,77
11550,114.9375,76
11551,103.6775,75
11552,109.665,74
11553,100.575,73
11554,94.0625,72
11555,86.495,71
11556,92.655,70
11557,79.0675,69
11558,90.36,68
11559,101.8575,67
11560,80.405,66
11561,93.8975,65
11562,89.325,64
11563,75.1875,63
11564,84.12,62
11565,86.9525,61
11566,81.77,60
11567,90.7675,59
11568,87.52,58
11569,74.535,57
11570,71.4375,56
11571,67.9275,55
11572,73.8275,54
11573,72.275,53
11574,73.4625,52
11575,66.41,51
11576,58.3975,50
11577,60.6475,49
11578,67.025,48
11579,56.64,47
11580,54.68,46
11581,57.9225,45
11582,51.3225,44
11583,43.4975,43
11584,62.8925,42
11585,65.0,41
11586,56.2575,40
11587,55.9225,39
11588,59.26,38
11589,46.37,37
11590,59.5875,36
11591,53.6275,35
11592,44.385,34
11593,52.22,33
11594,29.755,32
11595,42.33,31
11596,31.74,30
11597,17.705,29
11598,38.3875,28
11599,199.4575,271
11600,190.7975,270
11601,183.1175,269
11602,197.6025,268
11603,194.2375,267
11604,184.0875,266
11605,195.3675,265
11606,184.4525,264
11607,193.0025,263
11608,193.6025,262
11609,196.185,261
11610,199.8425,260
11611,179.1725,259
11612,178.89,258
11613,190.5475,257
11614,176.2225,256
11615,175.0725,255
11616,182.2275,254
11617,184.6525,253
11618,174.11,252
11619,179.7675,251
11620,185.355,250
11621,177.9825,249
11622,178.4825,248
11623,179.57,247
11624,162.6475,246
11625,168.0275,245
11626,165.5525,244
11627,167.7475,243
11628,172.465,242
11629,170.815,241
11630,162.0225,240
11631,166.875,239
11632,167.1575,238
11633,163.7625,237
11634,159.99,236
11635,162.115,235
11636,161.2725,234
11637,148.95,233
11638,146.865,232
11639,167.0,231
11640,159.94,230
11641,144.98,229
11642,148.1625,228
11643,152.9025,227
11644,143.4775,226
11645,143.525,225
11646,148.96,224
11647,145.685,223
11648,143.305,222
11649,142.13,221
11650,135.435,220
11651,136.3525,219
11652,142.655,218
11653,141.7775,217
11654,142.9675,216
11655,135.575,215
11656,131.3075,214
11657,142.44,213
11658,140.99,212
11659,131.7575,211
11660,136.8675,210
11661,136.655,209
11662,136.0925,208
11663,137.91,207
11664,129.9375,206
11665,123.24,205
11666,131.4275,204
11667,132.7525,203
11668,121.1125,202
11669,124.5325,201
11670,124.0,200
11671,132.145,199
11672,149.615,198
11673,134.695,197
11674,102.595,196
11675,129.715,195
11676,130.5625,194
11677,126.45,193
11678,105.42,192
11679,108.7125,191
11680,122.91,190
11681,123.69,189
11682,107.8325,188
11683,111.0925,187
11684,103.11,186
11685,105.88,185
11686,117.5225,184
11687,114.34,183
11688,104.2475,182
11689,106.2225,181
11690,111.69,180
11691,97.9525,179
11692,104.9775,178
11693,108.2675,177
11694,105.0475,176
11695,100.7825,175
11696,98.875,174
11697,99.885,173
11698,93.88,172
11699,101.235,171
11700,101.8375,170
11701,94.38,169
